DEWP,WDSP,MAX,MIN,PRCP,TEMP,MXSPD,value
50.6,10.3,87.1,59.0,0.0,70.1,14.0,0.1751063829787234
35.6,4.4,81.0,55.9,0.0,67.0,9.9,0.2629787234042553
39.9,3.2,87.1,55.9,0.0,70.5,7.0,0.3972340425531915
38.8,2.8,91.9,57.0,0.0,73.5,6.0,0.6179545454545455
39.9,2.0,93.0,59.0,0.0,74.5,5.1,0.8006521739130434
37.8,3.3,93.0,60.1,0.0,73.5,6.0,0.9534782608695652
42.1,3.3,90.0,59.0,0.0,72.4,6.0,0.9607142857142857
40.7,2.5,90.0,59.0,0.0,75.1,7.0,0.9085106382978724
43.9,4.2,87.1,60.1,0.0,72.3,8.0,0.31477272727272726
43.6,5.6,84.9,59.0,0.0,69.4,12.0,0.2053846153846154
46.1,6.6,81.0,52.0,0.0,63.7,13.0,0.20973684210526314
45.5,4.9,72.0,48.9,0.4,59.4,12.0,0.20847826086956522
44.8,3.6,75.9,48.9,0.0,62.8,7.0,0.39166666666666666
40.1,9.9,75.9,51.1,0.0,62.8,25.1,0.36000000000000004
22.1,10.7,70.0,46.0,0.0,58.1,26.0,0.15085714285714286
28.4,3.4,73.0,46.0,0.0,57.8,8.9,0.3110869565217391
30.8,2.3,75.0,46.0,0.0,60.4,6.0,0.3578723404255319
36.6,2.9,82.0,46.9,0.0,63.8,6.0,0.45840909090909093
38.6,2.1,84.0,50.0,0.0,66.5,6.0,0.6064444444444445
33.8,5.2,84.0,52.0,0.0,68.2,11.1,0.4775555555555555
40.8,9.3,82.9,50.0,0.01,60.6,20.0,0.1991304347826087
38.7,3.8,70.0,45.0,0.0,56.6,8.0,0.28872340425531917
39.7,4.2,75.9,45.0,0.0,63.4,9.9,0.31044444444444447
40.7,2.2,82.0,54.0,0.0,68.6,5.1,0.4546808510638298
50.0,4.4,82.0,55.0,0.0,66.7,12.0,0.3436170212765957
49.1,8.3,72.0,55.0,0.0,61.8,12.0,0.1991304347826087
46.2,8.2,71.1,57.0,0.0,63.9,17.1,0.2808695652173913
52.8,11.0,71.1,55.0,0.0,63.4,19.0,0.19568181818181818
47.5,2.3,68.0,46.9,0.86,53.7,8.9,0.375
47.8,2.6,70.0,46.9,0.0,58.1,7.0,0.4206976744186047
51.7,1.9,75.9,50.0,0.0,62.6,4.1,0.45355555555555555
56.5,1.2,78.1,54.0,0.0,65.1,6.0,0.5470212765957447
58.5,2.7,78.1,55.0,0.0,66.1,6.0,0.5213043478260869
54.5,5.3,75.0,54.0,0.0,62.2,8.9,0.2591304347826087
55.7,4.5,70.0,54.0,0.0,62.1,11.1,0.3902222222222222
53.6,3.4,75.0,55.9,0.0,65.1,7.0,0.3360869565217391
55.4,3.4,75.0,53.6,0.0,64.1,9.9,0.34
56.0,3.2,75.0,54.0,0.0,64.3,12.0,0.42085106382978726
51.3,5.2,73.0,51.1,0.0,60.8,12.0,0.22531914893617022
50.5,3.8,73.0,50.0,0.0,60.6,7.0,0.2858695652173913
47.1,7.2,71.1,50.0,0.0,58.3,13.0,0.19348837209302328
39.9,4.4,66.9,43.0,0.0,53.8,8.9,0.281219512195122
49.9,5.8,64.9,43.0,0.07,59.5,11.1,0.2351111111111111
51.4,2.0,64.9,48.9,0.23,54.9,7.0,0.3858695652173913
52.0,1.5,63.0,48.9,0.0,55.5,5.1,0.6123404255319149
51.7,2.1,69.1,48.0,0.0,56.4,5.1,0.40297872340425533
53.7,2.3,69.1,48.0,0.0,56.7,5.1,0.5629545454545455
55.3,2.3,66.0,48.9,0.0,56.5,6.0,0.2902222222222222
54.8,2.9,66.0,53.1,0.0,57.0,6.0,0.3011904761904762
53.3,4.7,64.0,53.1,0.0,55.9,9.9,0.29261904761904767
50.1,3.4,64.0,53.1,0.0,57.7,7.0,0.2776086956521739
49.0,1.9,66.0,46.0,0.0,54.3,6.0,0.4982608695652174
52.7,2.9,66.0,46.0,0.0,55.9,8.9,0.384
53.0,1.5,64.0,52.0,0.0,56.3,5.1,0.48068181818181815
48.1,1.3,66.9,44.1,0.0,53.1,4.1,0.65625
47.5,2.2,66.9,43.0,0.0,50.7,5.1,0.57
47.0,3.1,61.0,41.0,0.0,49.5,8.0,0.4993333333333333
46.3,2.7,62.1,41.0,0.0,51.2,8.0,0.39111111111111113
42.4,2.9,66.0,39.0,0.0,50.0,7.0,0.47204545454545455
40.2,1.7,66.0,39.0,0.0,50.0,6.0,0.7719565217391304
41.3,1.5,66.9,39.0,0.0,51.8,4.1,0.7177777777777777
41.5,2.0,70.0,41.0,0.0,53.4,5.1,0.6680434782608696
42.7,1.7,70.0,41.0,0.0,54.4,4.1,0.7451282051282051
44.4,1.7,71.1,42.1,0.0,55.3,4.1,0.717906976744186
44.5,1.6,73.0,44.1,0.0,56.1,2.9,0.7497674418604652
44.0,2.0,73.0,44.1,0.0,56.3,6.0,0.7490476190476191
46.5,2.1,73.0,44.1,0.0,56.5,5.1,0.6374468085106383
45.2,3.8,70.0,41.0,0.0,50.4,7.0,0.5758695652173913
46.9,2.9,54.0,41.0,0.0,49.1,7.0,0.35000000000000003
44.8,3.5,50.0,45.0,0.0,46.9,7.0,0.3697826086956522
44.4,2.6,53.1,45.0,0.0,48.0,6.0,0.3964516129032258
42.9,2.4,61.0,39.2,0.0,46.9,6.0,0.5486046511627907
47.1,4.9,62.1,39.9,0.02,52.8,12.0,0.401304347826087
44.0,2.5,55.9,41.0,0.39,47.8,6.0,0.36113636363636364
41.3,2.2,57.0,37.0,0.0,46.6,6.0,0.706086956521739
39.3,3.7,57.9,37.0,0.0,47.2,6.0,0.6197727272727273
41.7,8.4,57.9,37.0,0.0,53.6,15.9,0.31466666666666665
44.3,9.4,55.9,44.1,0.57,49.4,15.0,0.2570212765957447
38.7,3.6,53.1,37.0,0.72,42.1,8.9,0.4839130434782608
38.2,7.5,54.0,37.0,0.0,48.0,13.0,0.3027906976744186
43.6,5.0,54.0,42.8,0.07,45.9,9.9,0.30583333333333335
40.3,2.1,50.0,43.0,0.0,47.0,4.1,0.29875
37.0,2.4,57.9,33.1,0.0,41.6,5.1,0.7400000000000001
40.3,3.9,57.9,33.1,0.0,41.8,12.0,0.3044
38.4,2.3,48.0,39.0,0.0,41.1,6.0,0.36025641025641025
39.6,4.6,51.1,37.4,0.0,43.4,8.9,0.3953333333333333
50.2,7.9,57.9,37.9,0.44,52.8,12.0,0.23863636363636365
51.6,6.4,62.1,50.0,0.71,54.9,13.0,0.21782608695652173
41.5,7.9,62.1,39.9,0.05,48.9,17.1,0.308
41.0,4.7,55.9,39.9,0.16,48.1,14.0,0.26704545454545453
38.5,7.6,54.0,39.9,0.0,46.5,14.0,0.2975609756097561
38.9,4.2,48.9,39.9,0.29,43.5,9.9,0.2525925925925926
37.8,6.0,52.0,37.9,0.01,43.7,13.0,0.303448275862069
42.6,4.5,52.0,37.9,0.21,46.1,8.9,0.2528205128205128
40.6,3.0,52.0,37.9,0.0,44.5,12.0,0.7597777777777778
39.6,2.3,62.6,37.4,0.0,50.9,7.0,0.5948148148148148
43.0,1.6,60.8,46.4,99.99,53.0,7.0,0.35791666666666666
47.6,2.1,57.2,50.0,0.0,54.0,6.0,0.41775
48.8,6.9,60.8,51.8,99.99,57.0,15.9,0.43238095238095237
43.1,0.8,57.2,41.0,0.0,50.1,4.1,0.578125
39.2,3.7,60.8,35.6,0.0,48.3,9.9,0.77
45.0,0.3,55.4,44.6,0.0,48.5,4.1,0.7843181818181818
45.1,2.2,60.8,44.6,0.0,51.9,8.9,0.71
41.7,2.5,60.8,39.2,0.0,53.4,6.0,0.5115789473684211
37.0,1.6,62.6,39.2,0.0,52.5,8.9,0.5475
43.5,2.6,62.6,41.0,0.0,52.7,8.0,0.7745
44.7,3.2,62.6,46.4,0.0,54.3,5.1,0.7253488372093023
46.7,1.8,64.4,44.6,0.0,56.0,6.0,0.6970731707317073
50.5,1.3,68.0,46.4,0.0,58.6,8.9,0.6771052631578948
45.9,0.9,68.0,42.8,0.0,56.8,7.0,0.7226666666666668
45.2,1.6,71.6,44.6,0.0,59.5,8.0,0.8668421052631579
43.8,1.2,75.2,44.6,0.0,61.6,5.1,0.6723809523809524
29.0,8.5,75.2,53.6,0.0,66.6,20.0,0.3503125
15.4,12.8,73.4,53.6,0.0,63.6,20.0,0.21625
42.3,3.3,57.2,46.4,99.99,50.2,5.1,0.27714285714285714
41.6,3.4,53.6,37.4,0.0,48.2,9.9,0.54375
36.1,8.4,62.6,42.8,0.0,53.6,18.1,0.37851851851851853
35.1,2.0,68.0,39.2,0.0,55.8,8.0,0.5850000000000001
26.3,6.7,69.8,50.0,0.0,61.1,14.0,0.305
29.1,3.8,69.8,39.2,0.0,58.8,11.1,0.4516666666666667
41.7,4.8,66.2,46.4,0.0,57.9,11.1,0.305
41.4,6.0,71.6,46.4,0.0,55.9,12.0,0.292
42.9,5.5,66.2,46.4,0.0,58.7,13.0,0.29368421052631577
38.8,6.7,71.6,44.6,0.0,58.9,12.0,0.41333333333333333
40.1,5.6,71.6,44.6,0.0,61.2,12.0,0.4683333333333333
39.4,8.5,71.6,44.6,0.0,59.6,15.9,0.51125
37.3,6.1,84.2,48.2,0.0,68.5,15.0,0.5157142857142858
48.1,8.1,71.6,55.4,0.0,65.2,15.9,0.31
53.5,5.7,78.8,55.4,0.0,68.8,8.9,0.31357142857142856
52.8,5.5,84.2,53.6,0.0,71.5,11.1,0.28485714285714286
51.9,6.0,84.2,57.2,0.0,72.9,14.0,0.31285714285714283
48.1,5.4,82.4,53.6,0.0,70.4,8.9,0.2856521739130435
48.0,7.6,80.6,55.4,0.0,70.0,11.1,0.26862068965517244
43.2,8.7,73.4,53.6,0.0,65.8,18.1,0.23600000000000002
41.8,9.1,69.8,53.6,0.0,63.2,15.9,0.22823529411764706
39.4,8.8,71.6,51.8,0.0,63.2,14.0,0.245625
40.5,8.0,75.2,51.8,0.0,65.2,12.0,0.24166666666666667
54.4,8.4,82.4,62.6,0.0,71.7,15.0,0.28172413793103446
57.1,9.1,80.6,62.6,0.0,72.3,13.0,0.27576923076923077
55.3,8.5,77.0,60.8,0.0,71.2,15.0,0.28378378378378377
49.0,9.1,80.6,57.2,0.0,68.9,15.9,0.25821428571428573
49.0,5.9,91.4,62.6,0.0,77.3,13.0,0.29
50.0,5.2,100.4,68.0,0.0,84.7,12.0,0.445625
51.2,4.5,98.6,66.2,0.0,87.9,8.0,0.39375
54.8,5.4,93.2,64.4,0.0,81.8,9.9,0.3621621621621622
54.6,5.1,86.0,57.2,0.0,74.1,9.9,0.3317142857142857
53.8,7.0,78.8,57.2,0.0,70.7,9.9,0.29200000000000004
54.8,7.6,78.8,60.8,0.0,72.4,9.9,0.26
53.8,8.2,80.6,62.6,0.0,73.3,14.0,0.28594594594594597
53.7,6.5,78.8,60.8,0.0,69.2,14.0,0.2875757575757576
55.4,7.7,78.8,73.4,0.0,77.0,9.9,0.325
56.2,6.6,82.4,59.0,0.0,71.0,12.0,0.3084
56.6,6.6,78.8,60.8,0.0,70.1,9.9,0.2735294117647059
55.5,7.8,80.6,59.0,0.0,71.5,13.0,0.30392857142857144
55.7,7.2,80.6,60.8,0.0,71.6,12.0,0.2946153846153846
56.5,5.9,78.8,60.8,0.0,71.5,12.0,0.30833333333333335
56.6,6.2,82.4,59.0,0.0,72.0,9.9,0.3020689655172414
56.1,7.4,84.2,59.0,0.0,72.5,11.1,0.3228571428571429
55.4,6.3,80.6,57.2,0.0,70.0,11.1,0.325
54.9,6.5,80.6,57.2,0.0,70.3,9.9,0.306
54.9,6.0,80.6,57.2,0.0,71.1,11.1,0.3179411764705882
54.3,6.3,78.8,59.0,0.0,66.7,11.1,0.28424242424242424
53.3,8.3,75.2,59.0,0.0,68.4,14.0,0.3233333333333333
52.9,5.0,91.4,55.4,0.0,72.8,9.9,0.3396
55.9,5.1,93.2,66.2,0.0,83.0,8.9,0.45212121212121215
56.7,6.1,89.6,60.8,0.0,78.8,11.1,0.43999999999999995
54.4,5.7,75.2,59.0,0.0,68.3,8.9,0.3183333333333333
53.6,7.6,78.8,57.2,0.0,68.8,12.0,0.30600000000000005
52.8,6.6,84.2,55.4,0.0,70.8,11.1,0.312972972972973
53.4,6.3,78.8,57.2,0.0,69.7,9.9,0.329
52.1,5.8,82.4,53.6,0.0,68.3,12.0,0.362
53.5,4.9,86.0,55.4,0.0,73.1,9.9,0.3375
54.5,4.8,89.6,60.8,0.0,77.6,11.1,0.37258064516129036
54.6,5.3,91.4,64.4,0.0,78.6,14.0,0.3924137931034483
53.8,6.8,82.4,57.2,0.0,73.3,11.1,0.3462857142857143
52.4,6.0,82.4,60.8,0.0,74.8,11.1,0.35500000000000004
53.2,6.1,80.6,57.2,0.0,72.5,11.1,0.3826829268292683
52.5,6.0,89.6,55.4,0.0,74.6,9.9,0.3627027027027027
53.8,4.2,86.0,57.2,0.0,74.3,8.9,0.39999999999999997
54.5,4.8,86.0,57.2,0.0,73.8,9.9,0.4175
53.8,5.9,84.2,57.2,0.0,72.7,9.9,0.3025
54.0,6.5,84.2,59.0,0.0,72.0,12.0,0.3128
56.0,4.6,87.8,57.2,0.0,73.1,8.9,0.3597674418604651
56.2,3.5,87.8,60.8,0.0,75.1,8.9,0.3645
56.8,5.2,89.6,57.2,0.0,75.8,9.9,0.3592857142857143
56.4,5.2,86.0,57.2,0.0,74.8,11.1,0.32785714285714285
54.6,4.3,91.4,57.2,0.0,76.2,9.9,0.352
56.6,5.4,87.8,64.4,0.0,78.1,11.1,0.3882222222222222
55.7,6.0,87.8,57.2,0.0,75.8,9.9,0.37627906976744185
55.4,6.3,84.2,62.6,0.0,75.3,15.0,0.41041666666666665
57.2,5.2,84.2,62.6,0.0,75.0,11.1,0.4197435897435898
58.5,4.4,86.0,62.6,0.0,74.7,8.9,0.46179487179487183
56.6,5.6,89.6,62.6,0.0,76.6,14.0,0.40069767441860465
53.7,6.6,86.0,60.8,0.0,76.9,15.0,0.3288888888888889
51.2,6.3,80.6,59.0,0.0,71.7,11.1,0.3582222222222222
54.6,4.8,80.6,57.2,0.0,71.0,9.9,0.4691666666666667
56.8,4.6,78.8,59.0,0.0,70.0,8.9,0.4704166666666667
55.8,7.7,77.0,59.0,0.0,69.9,13.0,0.44825
54.0,6.2,82.4,60.8,0.0,69.4,8.9,0.36324999999999996
52.4,6.0,82.4,53.6,0.0,71.0,11.1,0.3596969696969697
55.4,5.2,82.4,57.2,0.0,71.0,12.0,0.4027906976744186
54.4,5.7,80.6,57.2,0.0,69.0,9.9,0.4651219512195122
52.3,4.3,87.8,55.4,0.0,72.4,11.1,0.5669444444444445
51.9,2.7,93.2,60.8,0.0,75.6,11.1,0.6928888888888889
51.9,3.9,98.6,64.4,0.0,85.2,11.1,0.95525
55.6,4.9,96.8,62.6,0.0,80.4,8.9,0.59425
58.1,4.1,87.8,60.8,0.0,75.6,8.9,0.5886666666666667
54.4,5.0,87.8,57.2,0.0,74.3,9.9,0.4633333333333334
51.5,5.9,80.6,55.4,0.0,70.6,12.0,0.4094871794871795
50.6,6.1,78.8,55.4,0.0,67.8,9.9,0.44377777777777777
52.7,5.7,80.6,59.0,0.0,68.9,11.1,0.5304444444444445
53.4,4.2,87.8,55.4,0.0,70.7,8.0,0.6155
51.7,4.3,91.4,57.2,0.0,76.4,8.0,0.64225
47.4,3.7,95.0,60.8,0.0,79.4,8.0,0.7026666666666667
50.0,5.9,93.2,62.6,0.0,81.4,14.0,0.6317777777777778
53.7,4.1,95.0,64.4,0.0,80.6,12.0,0.5417777777777778
58.1,5.4,91.4,64.4,0.0,77.0,12.0,0.4882222222222222
55.9,5.1,80.6,60.8,0.0,73.5,11.1,0.40149999999999997
52.8,4.9,86.0,57.2,0.0,73.5,11.1,0.41900000000000004
51.0,5.1,91.4,57.2,0.0,75.4,11.1,0.4221052631578947
53.5,4.0,87.8,59.0,0.0,76.2,9.9,0.47279069767441856
53.0,3.8,86.0,59.0,0.0,75.8,9.9,0.41627906976744183
53.7,3.6,84.2,55.4,0.0,69.9,11.1,0.3835555555555556
50.8,5.8,80.6,53.6,0.0,66.9,11.1,0.3348888888888889
52.2,4.3,80.6,55.4,0.0,68.0,8.9,0.337906976744186
53.1,5.6,75.2,55.4,0.0,66.9,12.0,0.31666666666666665
55.7,8.4,75.2,62.6,0.0,68.8,14.0,0.3094736842105263
48.5,5.2,89.6,62.6,0.0,75.3,12.0,0.41
45.2,3.2,93.2,60.8,0.0,79.6,9.9,0.6146666666666667
51.7,3.3,86.0,62.6,0.0,78.5,12.0,0.4884615384615385
52.5,4.1,87.8,57.2,0.0,73.7,8.0,0.4190243902439024
54.4,2.5,87.8,60.8,0.0,75.0,8.9,0.5993333333333333
55.8,4.3,78.8,57.2,0.0,68.7,9.9,0.40650000000000003
54.0,4.4,73.4,60.8,0.0,65.8,8.9,0.30924999999999997
54.0,6.1,75.2,59.0,0.0,65.2,12.0,0.2761111111111111
47.7,10.3,73.4,57.2,0.0,67.3,14.0,0.286
45.5,5.7,77.0,51.8,0.0,66.9,13.0,0.3577777777777778
41.7,2.7,84.2,53.6,0.0,71.3,8.0,0.522888888888889
38.8,3.1,89.6,53.6,0.0,76.2,8.9,0.6142857142857143
45.6,2.7,89.6,57.2,0.0,76.4,8.9,0.63625
45.7,3.5,89.6,57.2,0.0,77.2,9.9,0.65675
45.6,2.8,89.6,59.0,0.0,77.6,8.0,0.7124444444444445
49.3,3.3,86.0,55.4,0.0,71.2,9.9,0.4543181818181818
51.3,5.2,69.8,57.2,0.0,64.6,12.0,0.34511627906976744
43.1,5.4,69.8,51.8,0.0,62.2,11.1,0.3597727272727273
42.2,7.5,66.2,53.6,0.0,60.0,15.0,0.2848888888888889
45.0,5.5,71.6,51.8,0.0,62.3,15.0,0.3485
45.1,3.1,77.0,51.8,0.0,66.2,9.9,0.43099999999999994
37.5,13.4,68.0,51.8,0.0,61.7,22.0,0.298
26.4,11.0,69.8,51.8,0.0,61.8,18.1,0.24666666666666665
38.0,4.9,68.0,44.6,0.0,59.3,15.9,0.3893333333333333
43.9,4.3,73.4,48.2,0.0,61.9,11.1,0.5111111111111111
36.1,2.3,82.4,46.4,0.0,67.4,7.0,0.6267441860465116
36.4,2.7,87.8,48.2,0.0,70.6,12.0,0.7825
32.2,5.8,80.6,48.2,0.0,67.8,13.0,0.46775
44.0,5.9,64.4,50.0,0.0,57.5,14.0,0.352
40.3,4.7,71.6,42.8,0.0,58.3,9.9,0.40377777777777774
42.7,10.0,69.8,60.8,0.0,64.1,13.0,0.28837209302325584
58.3,8.7,78.8,64.4,99.99,69.6,12.0,0.328
54.0,4.4,69.8,57.2,0.0,63.4,11.1,0.326
49.2,4.4,68.0,53.6,0.0,61.0,9.9,0.3895
54.4,14.9,66.2,60.8,99.99,62.4,19.0,0.28925
51.5,6.2,62.6,55.4,99.99,60.1,11.1,0.3262222222222222
51.2,3.3,71.6,53.6,0.0,64.0,12.0,0.485945945945946
56.7,2.2,77.0,53.6,0.0,66.8,8.9,0.618139534883721
55.1,3.0,78.8,53.6,0.0,67.4,7.0,0.7291111111111112
56.1,4.9,75.2,59.0,0.0,64.9,12.0,0.38275000000000003
48.2,3.4,68.0,48.2,0.0,60.2,9.9,0.35
51.9,7.3,64.4,59.0,99.99,61.6,12.0,0.34355555555555556
56.2,2.3,77.0,55.4,0.0,64.8,7.0,0.4693333333333334
53.5,1.7,75.2,53.6,0.0,64.9,6.0,0.6382222222222222
51.0,5.0,73.4,57.2,0.0,64.4,11.1,0.5053333333333333
49.8,3.5,66.2,55.4,0.0,60.1,11.1,0.5108888888888888
49.8,4.5,64.4,50.0,0.0,58.9,12.0,0.5435
39.2,4.5,60.8,42.8,0.0,55.8,8.0,0.38675000000000004
37.1,2.8,69.8,42.8,0.0,57.1,8.0,0.506046511627907
49.6,10.1,66.2,53.6,0.0,60.7,15.9,0.3330952380952381
54.0,4.0,68.0,57.2,0.0,63.9,8.0,0.42733333333333334
51.2,2.1,69.8,50.0,0.0,61.9,6.0,0.6673333333333333
52.2,1.9,71.6,48.2,0.0,62.2,7.0,0.8465116279069768
53.6,0.9,71.6,50.0,0.0,62.0,5.1,0.8318421052631578
51.2,1.7,71.6,46.4,0.0,62.1,5.1,0.883
52.3,1.9,68.0,48.2,0.0,59.1,5.1,0.8790697674418604
53.5,2.2,62.6,53.6,0.0,58.0,5.1,0.6546153846153846
47.0,1.4,66.2,46.4,0.0,58.2,7.0,0.7990697674418604
46.5,0.9,64.4,46.4,0.0,57.8,6.0,0.7985
52.1,4.1,66.2,53.6,0.0,59.0,8.0,0.45465116279069767
49.3,3.6,69.8,51.8,0.0,60.9,11.1,0.35750000000000004
42.2,1.3,68.0,42.8,0.0,58.2,8.0,0.5955
43.1,0.8,71.6,41.0,0.0,59.1,7.0,0.8411111111111111
44.5,2.6,64.4,42.8,0.0,57.0,11.1,0.8112820512820513
33.9,4.4,66.2,53.6,0.0,60.3,12.0,0.412
32.2,2.4,66.2,39.2,0.0,55.4,6.0,0.5599999999999999
41.2,1.1,64.4,44.6,0.0,55.7,4.1,0.7457777777777779
43.4,0.7,69.8,44.6,0.0,58.2,5.1,0.771875
44.2,0.2,69.8,44.6,0.0,60.2,2.9,0.83575
46.5,0.5,69.8,44.6,0.0,59.3,4.1,0.8605405405405405
46.9,0.9,69.8,44.6,0.0,59.4,5.1,0.9369767441860465
44.8,0.6,73.4,44.6,0.0,61.9,5.1,0.9164444444444445
45.1,0.0,71.6,44.6,0.0,60.7,999.9,1.1125
46.9,1.6,64.4,50.0,0.0,55.3,6.0,0.5833333333333334
47.0,1.7,59.0,51.8,0.0,53.8,5.1,0.491
47.3,2.0,60.8,50.0,0.0,54.6,6.0,0.36275
47.7,1.6,57.2,48.2,0.0,51.3,5.1,0.5967441860465116
49.7,0.6,57.2,51.8,99.99,53.7,4.1,0.5242857142857142
48.2,2.4,57.2,44.6,0.0,52.9,7.0,0.7202272727272727
44.8,3.4,57.2,50.0,0.0,54.1,8.0,0.30238095238095236
38.4,1.2,55.4,39.2,0.0,48.7,8.9,0.676046511627907
30.2,1.5,60.8,33.8,0.0,48.7,7.0,0.60075
38.0,8.4,57.2,44.6,99.99,51.7,19.0,0.34875
47.2,15.7,55.4,51.8,99.99,53.4,21.0,0.21377777777777776
42.3,7.5,53.6,44.6,99.99,49.4,20.0,0.30046511627906974
38.0,7.6,53.6,39.2,0.0,47.9,15.0,0.41261904761904755
43.1,8.9,57.2,48.2,0.0,52.6,15.0,0.32
40.1,1.0,55.4,37.4,0.0,48.4,8.9,0.5086666666666667
37.2,0.8,53.6,32.0,0.0,45.3,5.1,0.76625
38.6,0.9,55.4,35.6,0.0,47.1,4.1,0.6872499999999999
39.3,5.5,55.4,37.4,0.0,49.6,9.9,0.5995555555555556
40.0,1.9,62.6,37.4,0.0,50.4,7.0,0.6397435897435897
49.8,5.4,64.4,48.2,0.0,55.6,15.0,0.483953488372093
53.1,8.1,60.8,55.4,0.0,58.2,15.0,0.32951219512195123
45.4,7.7,57.2,50.0,0.0,53.4,11.1,0.35790697674418603
42.9,7.3,55.4,46.4,99.99,50.8,13.0,0.2988235294117647
40.2,5.9,51.8,41.0,99.99,47.4,13.0,0.3071052631578947
41.4,4.8,50.0,46.4,99.99,47.5,11.1,0.29511627906976745
37.0,3.6,48.2,42.8,0.0,45.3,7.0,0.3609756097560976
42.9,7.9,55.4,46.4,0.0,49.8,13.0,0.27
43.5,0.3,53.6,44.6,99.99,48.3,4.1,0.42814814814814817
39.3,2.9,51.8,39.2,0.0,47.0,8.9,0.4317142857142857
31.3,0.4,70.0,43.0,0.0,57.0,4.1,1.1849999999999998
38.3,0.4,70.0,45.0,0.0,55.0,2.9,0.48833333333333334
48.0,0.8,66.0,46.9,0.0,56.0,5.1,0.6735416666666666
48.1,0.8,64.0,48.0,0.0,54.8,5.1,0.72075
48.2,0.7,63.0,48.0,0.0,55.1,5.1,0.4792105263157895
44.2,0.3,72.0,48.0,0.0,56.8,4.1,1.122340425531915
43.1,0.6,75.0,45.0,0.0,56.9,4.1,0.9564583333333333
44.7,0.5,75.0,45.0,0.0,55.5,2.9,1.0541666666666667
39.4,1.6,73.9,46.0,0.0,59.6,5.1,0.8337500000000001
28.0,1.0,73.9,46.9,0.0,59.2,5.1,0.396
31.8,0.5,73.9,46.0,0.0,57.8,6.0,0.7690909090909092
29.0,1.1,73.9,46.0,0.0,59.6,5.1,0.7454761904761904
33.2,0.7,75.0,48.0,0.0,59.2,4.1,1.1305128205128203
38.9,0.4,82.9,48.0,0.0,62.7,2.9,1.1873684210526314
36.7,0.0,88.0,50.0,0.0,67.0,999.9,1.4033333333333333
31.1,0.1,88.0,52.0,0.0,69.0,2.9,1.466818181818182
34.1,0.3,88.0,54.0,0.0,67.6,4.1,1.1489583333333333
33.7,0.3,86.0,53.1,0.0,65.5,4.1,0.7725
43.6,2.7,79.0,53.1,0.0,60.5,11.1,0.30000000000000004
46.3,1.9,71.1,52.0,0.0,58.5,5.1,0.57
43.9,0.9,64.0,50.0,0.0,53.1,6.0,0.25625
48.0,0.5,66.9,48.9,0.0,58.4,4.1,0.30111111111111116
43.0,1.2,69.1,50.0,0.0,57.2,7.0,0.6135294117647059
46.3,2.8,69.1,52.0,0.0,59.2,8.0,0.2555
31.6,3.3,71.1,48.9,0.0,61.4,7.0,0.17666666666666667
18.3,2.0,75.9,48.9,0.0,61.7,5.1,0.4135714285714286
19.5,1.9,75.9,48.9,0.0,60.8,7.0,0.7294444444444443
50.9,0.7,75.0,55.0,0.0,63.5,5.1,0.20666666666666667
49.9,1.5,77.0,55.0,0.0,63.7,6.0,0.2784615384615385
50.9,1.2,68.0,57.9,0.0,60.4,7.0,0.15555555555555556
47.0,1.6,64.0,54.0,0.0,59.1,5.1,0.17357142857142857
44.9,1.3,68.0,51.1,0.0,58.3,5.1,0.17714285714285713
44.1,2.3,68.0,55.0,0.0,59.6,7.0,0.15666666666666668
45.3,1.4,79.0,53.1,0.0,64.5,6.0,0.20375000000000001
52.4,1.5,72.0,60.1,0.0,64.7,5.1,0.22958333333333333
51.5,1.2,84.9,55.0,0.0,73.4,5.1,0.27
53.0,1.4,79.0,62.1,0.0,66.4,7.0,0.176
53.5,1.6,73.9,59.0,0.0,64.6,6.0,0.17833333333333334
56.2,1.4,75.0,62.1,0.0,66.0,6.0,0.25636363636363635
56.3,1.4,75.0,60.1,0.0,64.8,6.0,0.2336842105263158
55.9,1.4,78.1,60.1,0.0,66.8,7.0,0.1902777777777778
55.8,1.3,78.1,60.1,0.0,68.0,5.1,0.25857142857142856
54.8,1.5,78.1,60.1,0.0,67.2,7.0,0.17344827586206898
53.8,2.1,78.1,62.1,0.0,66.7,5.1,0.13694444444444442
52.9,1.7,75.0,62.1,0.0,64.5,6.0,0.12375000000000001
50.1,1.4,75.0,62.1,0.0,66.2,7.0,0.13454545454545455
46.6,2.2,75.0,57.9,0.0,67.3,8.9,0.190625
50.8,1.1,81.0,57.9,0.0,68.5,5.1,0.21615384615384617
51.2,1.3,82.9,59.0,0.0,71.0,6.0,0.3257894736842106
55.6,1.0,84.0,61.0,0.0,70.9,5.1,0.23833333333333334
56.6,1.1,84.9,61.0,0.0,72.5,6.0,0.2604761904761905
58.3,0.9,90.0,63.0,0.0,75.8,5.1,0.30214285714285716
59.5,0.7,90.0,64.9,0.0,77.0,5.1,0.255
60.7,0.8,88.0,66.9,0.0,73.8,4.1,0.28500000000000003
60.7,1.1,87.1,66.9,0.02,71.2,5.1,0.21000000000000002
60.3,1.4,82.0,66.0,0.0,70.4,4.1,0.22428571428571428
59.2,1.6,78.1,63.0,0.0,68.1,5.1,0.1831818181818182
58.3,1.3,82.0,63.0,0.0,69.1,6.0,0.2081578947368421
