DEWP,WDSP,MAX,MIN,PRCP,TEMP,MXSPD,value
39.7,4.2,75.9,45.0,0.0,63.4,9.9,48.32608695652174
40.7,2.2,82.0,54.0,0.0,68.6,5.1,57.645833333333336
50.0,4.4,82.0,55.0,0.0,66.7,12.0,52.212765957446805
49.1,8.3,72.0,55.0,0.0,61.8,12.0,11.75
46.2,8.2,71.1,57.0,0.0,63.9,17.1,32.25
52.8,11.0,71.1,55.0,0.0,63.4,19.0,79.35897435897436
47.5,2.3,68.0,46.9,0.86,53.7,8.9,15.127659574468085
47.8,2.6,70.0,46.9,0.0,58.1,7.0,29.5
51.7,1.9,75.9,50.0,0.0,62.6,4.1,34.022222222222226
56.5,1.2,78.1,54.0,0.0,65.1,6.0,52.125
58.5,2.7,78.1,55.0,0.0,66.1,6.0,46.770833333333336
54.5,5.3,75.0,54.0,0.0,62.2,8.9,17.520833333333332
55.7,4.5,70.0,54.0,0.0,62.1,11.1,48.06521739130435
53.6,3.4,75.0,55.9,0.0,65.1,7.0,28.77777777777778
55.4,3.4,75.0,53.6,0.0,64.1,9.9,22.93617021276596
56.0,3.2,75.0,54.0,0.0,64.3,12.0,35.541666666666664
51.3,5.2,73.0,51.1,0.0,60.8,12.0,21.085106382978722
50.5,3.8,73.0,50.0,0.0,60.6,7.0,24.04255319148936
47.1,7.2,71.1,50.0,0.0,58.3,13.0,16.543478260869566
39.9,4.4,66.9,43.0,0.0,53.8,8.9,28.355555555555554
49.9,5.8,64.9,43.0,0.07,59.5,11.1,26.106382978723403
51.4,2.0,64.9,48.9,0.23,54.9,7.0,15.702127659574469
52.0,1.5,63.0,48.9,0.0,55.5,5.1,26.125
51.7,2.1,69.1,48.0,0.0,56.4,5.1,32.979166666666664
53.7,2.3,69.1,48.0,0.0,56.7,5.1,35.69565217391305
55.3,2.3,66.0,48.9,0.0,56.5,6.0,34.22222222222222
54.8,2.9,66.0,53.1,0.0,57.0,6.0,37.76190476190476
53.3,4.7,64.0,53.1,0.0,55.9,9.9,30.256410256410255
50.1,3.4,64.0,53.1,0.0,57.7,7.0,27.704545454545453
49.0,1.9,66.0,46.0,0.0,54.3,6.0,45.75
52.7,2.9,66.0,46.0,0.0,55.9,8.9,50.093023255813954
53.0,1.5,64.0,52.0,0.0,56.3,5.1,35.83720930232558
48.1,1.3,66.9,44.1,0.0,53.1,4.1,40.604166666666664
47.5,2.2,66.9,43.0,0.0,50.7,5.1,35.75555555555555
47.0,3.1,61.0,41.0,0.0,49.5,8.0,26.893617021276597
46.3,2.7,62.1,41.0,0.0,51.2,8.0,43.5
42.4,2.9,66.0,39.0,0.0,50.0,7.0,42.23255813953488
40.2,1.7,66.0,39.0,0.0,50.0,6.0,47.0
41.3,1.5,66.9,39.0,0.0,51.8,4.1,44.13513513513514
41.5,2.0,70.0,41.0,0.0,53.4,5.1,45.48936170212766
42.7,1.7,70.0,41.0,0.0,54.4,4.1,54.375
44.4,1.7,71.1,42.1,0.0,55.3,4.1,60.7906976744186
44.5,1.6,73.0,44.1,0.0,56.1,2.9,68.06818181818181
44.0,2.0,73.0,44.1,0.0,56.3,6.0,77.04761904761905
46.5,2.1,73.0,44.1,0.0,56.5,5.1,84.0
45.2,3.8,70.0,41.0,0.0,50.4,7.0,46.375
46.9,2.9,54.0,41.0,0.0,49.1,7.0,35.541666666666664
44.8,3.5,50.0,45.0,0.0,46.9,7.0,24.106382978723403
44.4,2.6,53.1,45.0,0.0,48.0,6.0,37.65625
42.9,2.4,61.0,39.2,0.0,46.9,6.0,37.15909090909091
47.1,4.9,62.1,39.9,0.02,52.8,12.0,24.34090909090909
44.0,2.5,55.9,41.0,0.39,47.8,6.0,12.133333333333333
41.3,2.2,57.0,37.0,0.0,46.6,6.0,27.48936170212766
39.3,3.7,57.9,37.0,0.0,47.2,6.0,29.022222222222222
41.7,8.4,57.9,37.0,0.0,53.6,15.9,14.181818181818182
44.3,9.4,55.9,44.1,0.57,49.4,15.0,5.608695652173913
38.7,3.6,53.1,37.0,0.72,42.1,8.9,12.5
38.2,7.5,54.0,37.0,0.0,48.0,13.0,8.434782608695652
43.6,5.0,54.0,42.8,0.07,45.9,9.9,12.27027027027027
40.3,2.1,50.0,43.0,0.0,47.0,4.1,16.125
37.0,2.4,57.9,33.1,0.0,41.6,5.1,30.25
40.3,3.9,57.9,33.1,0.0,41.8,12.0,19.838709677419356
38.4,2.3,48.0,39.0,0.0,41.1,6.0,28.642857142857142
39.6,4.6,51.1,37.4,0.0,43.4,8.9,34.93478260869565
50.2,7.9,57.9,37.9,0.44,52.8,12.0,6.311111111111111
51.6,6.4,62.1,50.0,0.71,54.9,13.0,6.276595744680851
41.5,7.9,62.1,39.9,0.05,48.9,17.1,14.619047619047619
41.0,4.7,55.9,39.9,0.16,48.1,14.0,6.8478260869565215
38.5,7.6,54.0,39.9,0.0,46.5,14.0,11.651162790697674
38.9,4.2,48.9,39.9,0.29,43.5,9.9,8.13953488372093
37.8,6.0,52.0,37.9,0.01,43.7,13.0,12.2
42.6,4.5,52.0,37.9,0.21,46.1,8.9,6.325
40.6,3.0,52.0,37.9,0.0,44.5,12.0,26.543478260869566
44.7,3.9,64.0,39.9,0.0,51.0,7.0,24.714285714285715
43.4,2.4,60.1,36.0,0.0,45.4,5.1,41.315
43.5,3.2,55.9,36.0,0.0,45.4,8.0,55.126086956521746
41.4,2.9,55.9,37.0,0.0,43.4,8.0,42.18
43.1,3.1,55.9,37.0,0.0,44.9,7.0,38.8
40.3,2.3,57.9,32.0,0.0,43.0,8.0,27.95
40.9,2.6,57.9,32.0,0.0,44.7,7.0,42.84782608695652
40.9,1.4,57.9,35.1,0.0,44.5,5.1,63.54347826086956
41.0,3.0,64.0,35.1,0.0,46.6,7.0,72.42380952380952
40.2,1.5,66.0,35.1,0.0,49.1,5.1,66.275
43.6,2.3,68.0,36.0,0.0,50.6,7.0,75.0142857142857
46.0,3.2,68.0,37.0,0.0,50.7,7.0,66.78
45.2,1.0,69.1,37.9,0.0,52.0,6.0,62.76363636363636
45.3,2.1,69.1,37.9,0.0,53.1,5.1,67.53333333333333
38.3,4.6,69.1,36.0,0.0,51.4,9.9,72.96666666666665
28.6,2.8,66.9,30.9,0.0,47.5,7.0,65.9
31.2,6.2,69.1,34.0,0.0,51.7,12.0,38.8
44.7,3.9,57.0,41.0,0.14,47.3,11.1,13.157142857142858
39.9,3.3,55.9,34.0,0.01,44.8,8.0,21.557142857142857
40.1,5.8,55.9,34.0,0.33,45.2,11.1,13.613636363636363
36.5,2.8,52.0,30.0,0.0,41.6,7.0,24.05
39.6,2.9,61.0,35.1,0.0,45.3,8.0,21.42142857142857
41.4,1.9,60.1,35.1,0.0,45.8,6.0,42.52222222222222
46.1,5.8,62.1,39.0,0.0,51.7,13.0,20.299999999999997
39.3,3.2,62.1,35.1,0.0,47.2,11.1,20.32
31.8,2.1,73.9,37.0,0.0,53.2,6.0,37.12777777777777
29.2,3.4,73.9,37.0,0.0,54.8,8.0,29.93333333333333
45.1,5.3,77.0,45.0,0.0,60.6,11.1,31.808333333333334
45.9,4.3,81.0,45.0,0.0,64.1,9.9,41.333333333333336
41.1,4.5,80.1,44.1,0.0,62.1,9.9,44.63333333333333
40.8,6.6,80.1,44.1,0.0,61.8,11.1,42.78
41.5,6.3,82.9,48.0,0.0,65.5,18.1,49.68888888888889
37.8,6.8,82.9,43.0,0.0,57.1,17.1,47.36666666666667
39.0,4.0,75.9,42.1,0.0,59.6,9.9,46.699999999999996
39.4,6.9,72.0,42.1,0.0,57.6,11.1,20.975
41.4,3.8,82.0,42.1,0.0,63.2,11.1,22.75714285714286
44.2,5.3,84.9,50.0,0.0,69.8,12.0,38.054545454545455
45.3,5.5,93.9,52.0,0.0,75.4,11.1,64.4
43.7,4.2,97.0,54.0,0.0,75.9,12.0,45.666666666666664
52.0,4.0,84.9,53.1,0.0,70.5,8.0,44.52222222222222
47.4,7.4,87.1,53.1,0.0,71.3,13.0,53.76666666666667
47.1,6.7,89.1,53.1,0.0,74.3,11.1,41.3
43.1,6.5,89.1,55.0,0.0,74.3,11.1,55.02
46.9,6.3,90.0,54.0,0.0,72.9,13.0,54.4
57.2,4.6,104.0,64.9,0.0,84.5,9.9,60.94444444444444
56.0,4.5,104.0,64.9,0.0,85.4,8.9,55.71176470588235
56.6,4.9,102.9,64.9,0.0,84.5,8.9,54.80625
57.0,5.9,102.0,64.0,0.0,84.0,11.1,56.07142857142857
52.1,6.3,100.0,62.1,0.0,82.6,13.0,40.225
50.5,6.0,98.1,61.0,0.0,80.7,12.0,41.58571428571429
46.5,6.1,96.1,57.9,0.0,74.0,14.0,50.44166666666666
39.5,7.4,84.0,53.1,0.0,68.0,15.0,52.475
40.7,9.0,77.0,50.0,0.0,63.9,17.1,33.57142857142857
40.7,5.4,84.0,50.0,0.0,67.2,12.0,42.15384615384615
44.9,5.3,90.0,52.0,0.0,71.6,9.9,32.625
57.5,4.5,93.9,55.9,0.0,78.2,11.1,30.071428571428573
58.8,7.1,95.0,63.0,0.0,77.8,17.1,35.44444444444444
52.9,7.6,91.9,62.1,0.0,76.8,14.0,40.86666666666667
49.5,3.9,93.9,62.1,0.0,77.7,13.0,43.0
56.3,3.3,100.0,62.1,0.0,82.8,8.0,54.75
59.8,4.4,109.9,64.9,0.0,91.1,24.1,52.25
59.9,5.2,109.9,70.0,0.0,90.8,9.9,51.73684210526316
57.4,4.6,109.0,68.0,0.0,88.4,8.9,43.78947368421053
55.1,3.8,107.1,66.9,0.0,86.7,6.0,36.11764705882353
49.6,3.9,104.0,63.0,0.0,79.6,7.0,47.2
53.6,4.3,96.1,63.0,0.0,78.5,8.9,39.333333333333336
54.9,6.0,93.9,63.0,0.0,78.0,9.9,39.785714285714285
55.7,6.0,93.0,62.1,0.0,78.1,9.9,43.5
59.4,4.2,99.0,62.1,0.0,82.1,8.9,47.666666666666664
64.5,3.2,105.1,66.9,0.0,87.0,8.9,46.083333333333336
61.3,6.6,105.1,69.1,0.0,85.5,11.1,47.69230769230769
59.3,5.6,100.0,69.1,0.0,84.3,9.9,51.266666666666666
62.9,3.2,102.9,70.0,0.0,86.4,8.9,56.666666666666664
61.0,4.7,102.9,68.0,0.0,84.8,8.9,53.473684210526315
61.4,5.5,100.0,66.9,0.0,83.6,11.1,50.42857142857143
61.3,4.7,100.0,66.9,0.0,84.3,8.9,46.76470588235294
59.4,3.4,100.0,68.0,0.0,83.4,8.0,45.05882352941177
57.2,4.0,100.0,64.9,0.0,81.2,8.0,90.75
57.3,6.6,98.1,64.9,0.0,82.7,11.1,46.111111111111114
53.9,6.5,98.1,64.0,0.0,81.4,12.0,109.33333333333333
58.1,4.5,105.1,64.0,0.0,85.9,8.0,56.92857142857143
58.1,4.9,109.0,70.0,0.0,91.5,8.9,55.5625
58.4,5.1,109.0,72.0,0.0,92.0,8.9,42.0
57.0,4.9,111.0,70.0,0.0,89.4,13.0,43.5
60.1,3.8,106.0,70.0,0.0,86.9,8.9,61.0
58.8,5.2,105.1,66.9,0.0,84.0,9.9,63.26315789473684
56.8,5.3,100.9,66.9,0.0,83.6,9.9,52.2
56.1,4.8,100.0,64.0,0.0,80.9,8.9,47.6
56.6,4.2,100.0,63.0,0.0,81.7,8.9,50.90909090909091
58.4,4.4,100.0,63.0,0.0,83.2,7.0,39.64705882352941
62.0,2.9,102.9,66.0,0.0,85.5,8.0,46.1875
56.0,5.3,102.9,66.0,0.0,85.9,9.9,51.473684210526315
53.2,6.4,102.0,63.0,0.0,82.7,12.0,41.4
51.3,5.1,102.0,63.0,0.0,82.9,9.9,49.5
53.6,4.6,102.0,64.0,0.0,82.8,8.9,48.666666666666664
53.5,4.1,100.9,64.0,0.0,83.3,8.9,43.416666666666664
55.9,5.4,100.0,64.0,0.0,84.3,9.9,43.5
56.0,5.7,100.0,62.1,0.0,81.9,9.9,87.16666666666667
57.0,4.3,102.9,62.1,0.0,84.6,8.9,64.16666666666667
53.6,5.6,98.1,60.1,0.0,78.4,9.9,59.47826086956522
55.6,3.7,97.0,60.1,0.0,79.5,8.9,80.5
59.1,4.2,99.0,62.1,0.0,80.9,8.9,105.0
59.1,4.5,99.0,63.0,0.0,81.6,8.0,67.57142857142857
58.9,4.0,102.0,63.0,0.0,83.0,8.9,81.58333333333333
58.6,4.3,102.9,64.0,0.0,84.2,8.0,81.04347826086956
59.3,4.4,102.9,66.9,0.0,86.4,9.9,85.61904761904762
59.5,5.1,102.9,66.0,0.0,85.1,9.9,86.25
59.0,4.2,100.9,66.0,0.0,84.7,12.0,66.91304347826087
62.3,2.7,100.9,68.0,0.0,85.8,7.0,90.06451612903226
65.9,3.1,100.9,71.1,0.0,87.0,8.9,72.22222222222223
59.6,3.6,100.9,69.1,0.0,86.2,8.9,74.58620689655173
53.8,4.8,100.9,64.0,0.0,78.7,8.9,72.44444444444444
54.0,4.8,89.1,60.1,0.0,73.2,9.9,145.66666666666666
55.5,2.1,86.0,60.1,0.0,72.6,9.9,137.16666666666666
58.2,3.3,91.0,60.1,0.0,74.6,9.9,145.58333333333334
57.2,4.8,91.0,59.0,0.0,73.5,9.9,69.91666666666667
56.5,4.4,91.9,59.0,0.0,75.3,8.0,65.5
57.2,4.3,93.9,60.1,0.0,76.7,8.0,101.46428571428571
56.9,4.4,95.0,60.1,0.0,77.4,8.9,100.20833333333333
55.7,4.4,96.1,57.9,0.0,77.1,8.0,108.55555555555556
51.4,3.5,98.1,57.0,0.0,77.7,8.0,95.93103448275862
54.8,3.2,102.0,57.0,0.0,80.5,8.0,95.88461538461539
56.8,3.2,102.0,62.1,0.0,82.6,7.0,114.18518518518519
57.8,3.4,102.9,63.0,0.0,82.2,7.0,100.55
55.3,3.6,102.9,63.0,0.0,83.4,8.0,98.32142857142857
45.7,5.5,102.0,59.0,0.0,78.8,12.0,79.87878787878788
47.0,4.0,93.0,54.0,0.0,72.5,11.1,74.88888888888889
50.6,4.0,91.9,54.0,0.0,72.7,7.0,96.90322580645162
50.6,2.2,96.1,54.0,0.0,74.2,8.0,99.96551724137932
52.0,3.1,99.0,55.9,0.0,77.5,8.0,74.30434782608695
53.6,3.1,102.9,57.9,0.0,80.9,8.9,77.35714285714286
54.6,4.7,102.9,62.1,0.0,82.2,9.9,109.92
52.0,4.0,102.9,63.0,0.0,84.1,8.0,116.14285714285714
58.4,3.2,105.1,64.0,0.0,86.1,7.0,110.25
57.8,5.1,105.1,69.1,0.0,86.2,8.9,86.07692307692308
54.8,6.0,98.1,64.0,0.0,80.5,9.9,52.064516129032256
55.1,4.7,98.1,61.0,0.0,79.2,11.1,57.38461538461539
52.2,4.0,98.1,60.1,0.0,79.1,8.9,50.333333333333336
52.4,3.1,98.1,60.1,0.0,78.5,7.0,70.30434782608695
53.4,4.0,98.1,59.0,0.0,76.6,8.9,85.12
54.1,2.5,93.9,57.0,0.0,74.5,7.0,93.16129032258064
53.7,4.4,91.9,57.0,0.0,73.4,8.9,89.96666666666667
54.6,4.1,90.0,57.0,0.0,71.6,9.9,90.08333333333333
55.7,7.1,88.0,55.9,0.0,70.8,13.0,47.06896551724138
49.0,4.8,86.0,52.0,0.0,68.9,12.0,58.35294117647059
53.8,2.8,91.0,52.0,0.08,72.1,7.0,130.54166666666666
54.5,3.5,97.0,57.9,0.0,75.7,7.0,159.45833333333334
52.5,3.9,97.0,57.9,0.0,76.0,6.0,115.6086956521739
52.5,3.3,91.9,57.9,0.0,75.0,6.0,104.375
53.6,3.5,91.0,59.0,0.0,73.7,7.0,140.51724137931035
55.2,2.5,87.1,59.0,0.0,72.0,8.0,90.55172413793103
53.2,4.5,87.1,57.0,0.0,70.1,8.0,59.7
52.0,7.8,84.9,57.0,0.0,68.7,12.0,57.03030303030303
41.8,3.6,79.0,48.0,0.0,63.3,7.0,114.45714285714286
44.1,2.3,86.0,48.0,0.0,66.0,7.0,107.3030303030303
44.2,3.2,90.0,48.9,0.0,69.1,5.1,152.67857142857142
43.9,2.4,91.0,52.0,0.0,70.0,7.0,163.21212121212122
44.2,3.0,91.0,52.0,0.0,68.3,6.0,111.60606060606061
45.3,2.9,90.0,52.0,0.0,68.9,6.0,231.08695652173913
45.2,3.3,90.0,54.0,0.0,70.6,8.9,152.75
48.1,3.2,87.1,53.1,0.0,67.6,7.0,100.1875
47.6,4.0,84.0,53.1,0.0,67.3,8.9,77.47058823529412
48.1,5.0,80.1,51.1,0.05,62.4,14.0,70.97058823529412
45.4,3.5,72.0,41.0,0.0,56.5,9.9,23.147058823529413
43.7,3.4,75.9,41.0,0.0,59.1,7.0,40.67857142857143
39.9,9.5,75.9,45.0,0.0,58.4,22.9,159.54166666666666
27.4,6.7,68.0,37.9,0.0,55.1,17.1,81.55555555555556
29.0,3.7,73.0,37.9,0.0,54.6,8.0,69.96969696969697
34.0,2.5,73.9,37.0,0.0,55.1,5.1,68.34285714285714
36.7,3.2,81.0,37.0,0.0,59.8,7.0,79.06896551724138
38.7,2.4,84.0,42.1,0.0,61.9,6.0,73.57142857142857
34.4,4.7,84.0,44.1,0.0,64.1,8.9,49.96875
42.8,7.1,84.0,46.9,0.01,59.1,11.1,29.703703703703702
39.2,3.3,71.1,39.0,0.01,53.8,7.0,32.457142857142856
40.7,3.5,78.1,39.0,0.0,60.0,8.0,47.44444444444444
43.0,2.4,81.0,46.9,0.0,63.8,6.0,45.69444444444444
49.3,4.7,81.0,48.9,0.0,63.4,13.0,48.03030303030303
49.8,7.5,78.1,48.9,0.0,61.9,14.0,19.685714285714287
48.0,4.2,73.0,53.1,0.0,61.4,8.9,35.22857142857143
54.4,6.4,73.0,53.1,0.8,61.7,15.0,18.482758620689655
48.7,2.4,66.0,44.1,0.0,51.8,7.0,15.428571428571429
50.1,2.0,68.0,44.1,0.0,55.9,7.0,31.91176470588235
53.4,2.0,73.9,46.0,0.0,58.9,5.1,35.375
56.4,2.0,77.0,48.9,0.0,61.9,6.0,60.111111111111114
58.6,1.9,77.0,50.0,0.0,62.6,6.0,62.0625
57.3,3.6,75.0,52.0,0.0,61.0,6.0,38.333333333333336
54.9,3.2,73.0,53.1,0.0,60.1,7.0,40.3448275862069
53.1,3.4,73.9,51.1,0.0,62.1,7.0,19.72972972972973
55.1,2.1,73.9,51.1,0.0,60.2,6.0,37.083333333333336
56.4,3.0,73.9,51.1,0.0,61.5,12.0,46.75
53.8,4.3,73.9,52.0,0.0,60.7,8.9,24.285714285714285
52.5,2.9,72.0,50.0,0.0,59.0,8.0,38.08571428571429
50.1,4.6,70.0,48.9,0.0,56.7,8.0,19.625
43.5,3.1,64.9,42.1,0.0,52.7,7.0,27.2
51.4,3.5,66.0,42.1,0.08,57.7,8.9,31.08823529411765
51.3,3.4,66.0,46.0,0.01,53.5,11.1,22.64864864864865
51.7,2.9,64.9,46.0,0.0,53.9,14.0,25.0
50.9,2.2,70.0,42.1,0.0,54.8,5.1,33.65625
52.0,1.6,70.0,42.1,0.01,53.6,6.0,48.827586206896555
52.4,2.4,64.9,46.0,0.02,52.7,5.1,37.15384615384615
9999.9,1.1,59.0,48.9,0.0,54.8,7.0,30.307692307692307
54.6,2.7,59.0,52.0,0.01,55.0,11.1,27.681818181818183
53.1,1.7,62.1,54.0,0.01,57.2,7.0,34.65217391304348
48.8,1.7,68.0,41.0,0.0,52.1,5.1,44.61538461538461
51.2,2.5,68.0,41.0,0.0,53.9,5.1,49.464285714285715
51.2,1.0,64.9,44.1,0.0,52.8,6.0,54.16129032258065
48.9,1.9,64.0,43.0,0.01,49.6,5.1,34.484848484848484
48.9,2.1,60.1,42.8,0.01,49.0,6.0,30.608695652173914
47.0,2.9,60.1,43.0,0.02,48.2,7.0,23.133333333333333
43.1,3.7,63.0,39.0,0.0,48.9,8.0,41.88235294117647
40.7,2.4,64.9,33.1,0.0,46.4,7.0,49.0
38.7,1.4,64.9,32.0,0.0,46.1,7.0,45.9
40.0,2.4,66.9,32.0,0.0,47.7,6.0,49.03846153846154
40.3,1.7,70.0,35.1,0.0,50.5,6.0,39.92857142857143
41.3,0.8,70.0,35.1,0.0,50.6,5.1,155.8
45.6,1.9,72.0,39.0,0.0,54.0,4.1,123.66666666666667
43.8,2.3,70.0,37.0,0.0,46.9,6.0,92.1
9999.9,2.3,55.9,37.0,0.0,47.3,6.0,38.21212121212121
46.6,2.3,48.0,46.0,0.01,46.6,5.1,21.333333333333332
46.6,1.4,51.8,46.0,0.0,47.3,5.1,39.583333333333336
42.6,2.1,61.0,35.6,0.0,44.6,7.0,30.444444444444443
48.1,2.8,62.1,36.0,0.53,50.6,12.0,40.9
44.9,2.2,55.9,39.0,0.0,47.7,6.0,15.40625
41.1,1.4,57.9,33.8,0.0,44.2,5.1,30.137931034482758
39.5,2.4,59.0,34.0,0.0,45.5,6.0,20.125
44.1,4.1,59.0,34.0,0.01,51.5,8.0,23.103448275862068
46.8,6.8,57.0,44.1,0.23,49.6,14.0,5.205882352941177
38.9,3.9,54.0,34.0,0.93,41.1,7.0,7.551724137931035
31.3,0.4,70.0,43.0,0.0,57.0,4.1,32.4
38.3,0.4,70.0,45.0,0.0,55.0,2.9,25.666666666666668
48.0,0.8,66.0,46.9,0.0,56.0,5.1,30.75
48.1,0.8,64.0,48.0,0.0,54.8,5.1,34.8
48.2,0.7,63.0,48.0,0.0,55.1,5.1,37.78947368421053
44.2,0.3,72.0,48.0,0.0,56.8,4.1,40.583333333333336
43.1,0.6,75.0,45.0,0.0,56.9,4.1,38.15
44.7,0.5,75.0,45.0,0.0,55.5,2.9,46.916666666666664
39.4,1.6,73.9,46.0,0.0,59.6,5.1,44.791666666666664
28.0,1.0,73.9,46.9,0.0,59.2,5.1,16.8
31.8,0.5,73.9,46.0,0.0,57.8,6.0,29.5
29.0,1.1,73.9,46.0,0.0,59.6,5.1,30.238095238095237
33.2,0.7,75.0,48.0,0.0,59.2,4.1,39.43478260869565
38.9,0.4,82.9,48.0,0.0,62.7,2.9,41.25
36.7,0.0,88.0,50.0,0.0,67.0,999.9,45.25
31.1,0.1,88.0,52.0,0.0,69.0,2.9,42.72727272727273
34.1,0.3,88.0,54.0,0.0,67.6,4.1,33.833333333333336
33.7,0.3,86.0,53.1,0.0,65.5,4.1,29.9375
43.6,2.7,79.0,53.1,0.0,60.5,11.1,33.77777777777778
46.3,1.9,71.1,52.0,0.0,58.5,5.1,29.6
43.9,0.9,64.0,50.0,0.0,53.1,6.0,15.625
48.0,0.5,66.9,48.9,0.0,58.4,4.1,29.4
43.0,1.2,69.1,50.0,0.0,57.2,7.0,38.333333333333336
46.3,2.8,69.1,52.0,0.0,59.2,8.0,29.0
31.6,3.3,71.1,48.9,0.0,61.4,7.0,29.0
18.3,2.0,75.9,48.9,0.0,61.7,5.1,26.571428571428573
19.5,1.9,75.9,48.9,0.0,60.8,7.0,22.22222222222222
50.9,1.2,68.0,57.9,0.0,60.4,7.0,37.333333333333336
47.0,1.6,64.0,54.0,0.0,59.1,5.1,37.0
44.9,1.3,68.0,51.1,0.0,58.3,5.1,29.75
44.1,2.3,68.0,55.0,0.0,59.6,7.0,20.0
45.3,1.4,79.0,53.1,0.0,64.5,6.0,23.375
52.4,1.5,72.0,60.1,0.0,64.7,5.1,38.15384615384615
51.5,1.2,84.9,55.0,0.0,73.4,5.1,30.0
53.0,1.4,79.0,62.1,0.0,66.4,7.0,42.6
53.5,1.6,73.9,59.0,0.0,64.6,6.0,31.666666666666668
56.2,1.4,75.0,62.1,0.0,66.0,6.0,38.90909090909091
56.3,1.4,75.0,60.1,0.0,64.8,6.0,25.105263157894736
55.9,1.4,78.1,60.1,0.0,66.8,7.0,23.473684210526315
55.8,1.3,78.1,60.1,0.0,68.0,5.1,32.142857142857146
54.8,1.5,78.1,60.1,0.0,67.2,7.0,19.066666666666666
53.8,2.1,78.1,62.1,0.0,66.7,5.1,15.722222222222221
52.9,1.7,75.0,62.1,0.0,64.5,6.0,13.636363636363637
50.1,1.4,75.0,62.1,0.0,66.2,7.0,11.272727272727273
46.6,2.2,75.0,57.9,0.0,67.3,8.9,33.875
50.8,1.1,81.0,57.9,0.0,68.5,5.1,37.69230769230769
51.2,1.3,82.9,59.0,0.0,71.0,6.0,41.10526315789474
55.6,1.0,84.0,61.0,0.0,70.9,5.1,27.11111111111111
56.6,1.1,84.9,61.0,0.0,72.5,6.0,26.047619047619047
58.3,0.9,90.0,63.0,0.0,75.8,5.1,35.666666666666664
59.5,0.7,90.0,64.9,0.0,77.0,5.1,29.0
60.7,0.8,88.0,66.9,0.0,73.8,4.1,46.75
60.7,1.1,87.1,66.9,0.02,71.2,5.1,39.25
60.3,1.4,82.0,66.0,0.0,70.4,4.1,31.0
59.2,1.6,78.1,63.0,0.0,68.1,5.1,19.954545454545453
58.3,1.3,82.0,63.0,0.0,69.1,6.0,27.0
57.4,1.0,82.0,62.1,0.0,68.4,6.0,21.38888888888889
57.9,1.9,81.0,62.1,0.0,69.4,7.0,23.125
56.5,1.8,81.0,62.1,0.0,67.4,6.0,15.470588235294118
56.7,1.9,79.0,61.0,0.0,68.5,8.9,21.75
57.9,0.7,81.0,61.0,0.0,70.3,5.1,29.647058823529413
59.9,0.7,81.0,63.0,0.0,72.0,4.1,31.642857142857142
61.2,1.0,81.0,64.9,0.0,72.3,5.1,34.470588235294116
61.3,0.8,81.0,66.0,0.0,72.5,4.1,33.125
60.6,0.8,81.0,66.0,0.0,71.5,4.1,30.0
60.8,1.2,81.0,66.0,0.0,72.7,5.1,27.90909090909091
60.8,0.8,82.9,64.0,0.0,70.6,6.0,27.470588235294116
60.4,1.0,82.9,64.0,0.0,70.7,5.1,25.571428571428573
59.7,1.2,81.0,64.0,0.0,70.8,5.1,25.05
58.0,1.0,81.0,62.1,0.0,68.6,5.1,52.785714285714285
58.7,1.2,81.0,62.1,0.0,70.0,5.1,24.894736842105264
61.1,1.1,84.0,64.9,0.0,73.3,5.1,36.2
62.9,1.0,86.0,68.0,0.0,76.0,5.1,38.666666666666664
61.6,1.1,86.0,68.0,0.0,75.6,7.0,27.0
62.8,1.3,86.0,68.0,0.0,74.5,6.0,33.166666666666664
63.6,1.3,82.9,69.1,0.0,73.1,7.0,31.36842105263158
63.0,0.9,84.9,66.9,0.1,74.4,4.1,26.869565217391305
62.9,1.7,84.9,66.9,0.0,74.8,5.1,23.333333333333332
61.4,1.7,84.0,66.9,0.0,73.0,6.0,34.0
61.5,1.5,84.9,66.0,0.0,73.1,5.1,26.0
61.2,1.8,88.0,66.0,0.0,74.6,6.0,21.45
59.7,1.1,88.0,66.9,0.0,76.9,7.0,27.11111111111111
60.0,1.4,87.1,68.0,0.0,75.7,6.0,26.38095238095238
61.2,1.0,90.0,68.0,0.0,75.7,5.1,46.2
61.2,1.2,90.0,68.0,0.0,76.3,4.1,36.34782608695652
63.1,0.9,87.1,69.1,0.0,75.3,4.1,42.19047619047619
62.0,0.8,86.0,66.9,0.0,72.5,5.1,38.8125
61.4,1.6,82.9,66.9,0.0,71.9,5.1,28.0
60.7,0.4,84.9,66.9,0.0,74.2,4.1,36.75
60.6,1.2,82.9,66.9,0.0,72.2,7.0,36.708333333333336
60.6,1.5,80.1,66.2,0.0,72.2,4.1,29.0
60.6,1.1,86.0,66.0,0.0,72.8,6.0,42.0
60.8,1.4,86.0,64.0,0.0,72.2,5.1,24.458333333333332
60.0,1.1,89.1,64.0,0.0,74.2,4.1,27.5
58.2,0.7,91.9,66.0,0.0,78.1,5.1,32.791666666666664
58.5,0.9,91.9,69.1,0.0,77.5,5.1,27.307692307692307
61.7,1.4,90.0,68.0,0.0,75.2,6.0,25.583333333333332
60.4,0.9,88.0,66.9,0.0,74.2,5.1,27.458333333333332
61.2,0.7,88.0,66.9,0.0,76.4,4.1,30.833333333333332
64.2,1.3,89.1,69.1,0.0,75.2,6.0,27.25
