DEWP,WDSP,MAX,MIN,PRCP,TEMP,MXSPD,value
42.1,3.3,90.0,59.0,0.0,72.4,6.0,0.0008888888888888889
40.7,2.5,90.0,59.0,0.0,75.1,7.0,0.000875
43.9,4.2,87.1,60.1,0.0,72.3,8.0,0.0012083333333333336
43.6,5.6,84.9,59.0,0.0,69.4,12.0,0.0
46.1,6.6,81.0,52.0,0.0,63.7,13.0,4.347826086956522e-05
45.5,4.9,72.0,48.9,0.4,59.4,12.0,0.0
44.8,3.6,75.9,48.9,0.0,62.8,7.0,0.00026086956521739134
40.1,9.9,75.9,51.1,0.0,62.8,25.1,0.00018181818181818183
22.1,10.7,70.0,46.0,0.0,58.1,26.0,0.0
28.4,3.4,73.0,46.0,0.0,57.8,8.9,0.0
40.8,9.3,82.9,50.0,0.01,60.6,20.0,0.0
38.7,3.8,70.0,45.0,0.0,56.6,8.0,0.00037500000000000006
39.7,4.2,75.9,45.0,0.0,63.4,9.9,0.0007916666666666666
40.7,2.2,82.0,54.0,0.0,68.6,5.1,0.0005833333333333334
50.0,4.4,82.0,55.0,0.0,66.7,12.0,0.00025
49.1,8.3,72.0,55.0,0.0,61.8,12.0,0.0
46.2,8.2,71.1,57.0,0.0,63.9,17.1,4.1666666666666665e-05
52.8,11.0,71.1,55.0,0.0,63.4,19.0,0.0
47.5,2.3,68.0,46.9,0.86,53.7,8.9,0.0
47.8,2.6,70.0,46.9,0.0,58.1,7.0,0.0
51.7,1.9,75.9,50.0,0.0,62.6,4.1,0.00013043478260869567
56.5,1.2,78.1,54.0,0.0,65.1,6.0,8.333333333333333e-05
58.5,2.7,78.1,55.0,0.0,66.1,6.0,0.0
54.5,5.3,75.0,54.0,0.0,62.2,8.9,0.0
55.7,4.5,70.0,54.0,0.0,62.1,11.1,0.0
53.6,3.4,75.0,55.9,0.0,65.1,7.0,0.0
55.4,3.4,75.0,53.6,0.0,64.1,9.9,0.0
56.0,3.2,75.0,54.0,0.0,64.3,12.0,8.333333333333333e-05
51.3,5.2,73.0,51.1,0.0,60.8,12.0,0.0
50.5,3.8,73.0,50.0,0.0,60.6,7.0,0.0
47.1,7.2,71.1,50.0,0.0,58.3,13.0,0.0
39.9,4.4,66.9,43.0,0.0,53.8,8.9,8.695652173913044e-05
49.9,5.8,64.9,43.0,0.07,59.5,11.1,0.0
51.4,2.0,64.9,48.9,0.23,54.9,7.0,0.0
52.0,1.5,63.0,48.9,0.0,55.5,5.1,0.0
51.7,2.1,69.1,48.0,0.0,56.4,5.1,0.0
53.7,2.3,69.1,48.0,0.0,56.7,5.1,0.0
55.3,2.3,66.0,48.9,0.0,56.5,6.0,0.0
54.8,2.9,66.0,53.1,0.0,57.0,6.0,0.0
53.3,4.7,64.0,53.1,0.0,55.9,9.9,0.0
50.1,3.4,64.0,53.1,0.0,57.7,7.0,0.0
49.0,1.9,66.0,46.0,0.0,54.3,6.0,0.0
52.7,2.9,66.0,46.0,0.0,55.9,8.9,0.0
53.0,1.5,64.0,52.0,0.0,56.3,5.1,0.0
48.1,1.3,66.9,44.1,0.0,53.1,4.1,0.0
47.5,2.2,66.9,43.0,0.0,50.7,5.1,9.090909090909092e-05
47.0,3.1,61.0,41.0,0.0,49.5,8.0,0.0
46.3,2.7,62.1,41.0,0.0,51.2,8.0,0.0
42.4,2.9,66.0,39.0,0.0,50.0,7.0,9.090909090909092e-05
40.2,1.7,66.0,39.0,0.0,50.0,6.0,0.0
41.3,1.5,66.9,39.0,0.0,51.8,4.1,0.00016666666666666666
41.5,2.0,70.0,41.0,0.0,53.4,5.1,8.333333333333333e-05
42.7,1.7,70.0,41.0,0.0,54.4,4.1,0.0
44.4,1.7,71.1,42.1,0.0,55.3,4.1,9.523809523809524e-05
44.5,1.6,73.0,44.1,0.0,56.1,2.9,0.00040909090909090913
44.0,2.0,73.0,44.1,0.0,56.3,6.0,0.00025
46.5,2.1,73.0,44.1,0.0,56.5,5.1,0.00016666666666666666
45.2,3.8,70.0,41.0,0.0,50.4,7.0,0.0
46.9,2.9,54.0,41.0,0.0,49.1,7.0,0.0
44.8,3.5,50.0,45.0,0.0,46.9,7.0,0.0
44.4,2.6,53.1,45.0,0.0,48.0,6.0,0.0
42.9,2.4,61.0,39.2,0.0,46.9,6.0,0.0
47.1,4.9,62.1,39.9,0.02,52.8,12.0,0.0011818181818181817
44.0,2.5,55.9,41.0,0.39,47.8,6.0,0.0
41.3,2.2,57.0,37.0,0.0,46.6,6.0,0.0003333333333333333
39.3,3.7,57.9,37.0,0.0,47.2,6.0,0.00022727272727272727
41.7,8.4,57.9,37.0,0.0,53.6,15.9,0.0
44.3,9.4,55.9,44.1,0.57,49.4,15.0,0.0
38.7,3.6,53.1,37.0,0.72,42.1,8.9,0.0
38.2,7.5,54.0,37.0,0.0,48.0,13.0,0.0
43.6,5.0,54.0,42.8,0.07,45.9,9.9,0.0
40.3,2.1,50.0,43.0,0.0,47.0,4.1,0.0
37.0,2.4,57.9,33.1,0.0,41.6,5.1,0.0
40.3,3.9,57.9,33.1,0.0,41.8,12.0,0.0
38.4,2.3,48.0,39.0,0.0,41.1,6.0,0.0
39.6,4.6,51.1,37.4,0.0,43.4,8.9,0.0
50.2,7.9,57.9,37.9,0.44,52.8,12.0,0.0
51.6,6.4,62.1,50.0,0.71,54.9,13.0,0.0
41.5,7.9,62.1,39.9,0.05,48.9,17.1,0.0
41.0,4.7,55.9,39.9,0.16,48.1,14.0,0.0
38.5,7.6,54.0,39.9,0.0,46.5,14.0,0.0
38.9,4.2,48.9,39.9,0.29,43.5,9.9,0.0
37.8,6.0,52.0,37.9,0.01,43.7,13.0,0.0
42.6,4.5,52.0,37.9,0.21,46.1,8.9,0.0
40.6,3.0,52.0,37.9,0.0,44.5,12.0,0.00030434782608695655
31.3,0.4,70.0,43.0,0.0,57.0,4.1,0.00013333333333333334
38.3,0.4,70.0,45.0,0.0,55.0,2.9,8.333333333333333e-05
48.0,0.8,66.0,46.9,0.0,56.0,5.1,0.0
48.1,0.8,64.0,48.0,0.0,54.8,5.1,0.0
48.2,0.7,63.0,48.0,0.0,55.1,5.1,0.0
44.2,0.3,72.0,48.0,0.0,56.8,4.1,4.1666666666666665e-05
43.1,0.6,75.0,45.0,0.0,56.9,4.1,0.00020833333333333335
44.7,0.5,75.0,45.0,0.0,55.5,2.9,0.0005
39.4,1.6,73.9,46.0,0.0,59.6,5.1,0.0
28.0,1.0,73.9,46.9,0.0,59.2,5.1,0.0
31.8,0.5,73.9,46.0,0.0,57.8,6.0,0.00013636363636363637
29.0,1.1,73.9,46.0,0.0,59.6,5.1,0.00019047619047619048
33.2,0.7,75.0,48.0,0.0,59.2,4.1,0.0004736842105263158
38.9,0.4,82.9,48.0,0.0,62.7,2.9,0.00045000000000000004
36.7,0.0,88.0,50.0,0.0,67.0,999.9,0.0005833333333333334
31.1,0.1,88.0,52.0,0.0,69.0,2.9,0.0006818181818181818
34.1,0.3,88.0,54.0,0.0,67.6,4.1,0.0002916666666666667
33.7,0.3,86.0,53.1,0.0,65.5,4.1,0.00025
43.6,2.7,79.0,53.1,0.0,60.5,11.1,0.0
46.3,1.9,71.1,52.0,0.0,58.5,5.1,0.0
43.9,0.9,64.0,50.0,0.0,53.1,6.0,0.0
48.0,0.5,66.9,48.9,0.0,58.4,4.1,0.0
43.0,1.2,69.1,50.0,0.0,57.2,7.0,0.0
46.3,2.8,69.1,52.0,0.0,59.2,8.0,0.0
31.6,3.3,71.1,48.9,0.0,61.4,7.0,0.0
18.3,2.0,75.9,48.9,0.0,61.7,5.1,0.0
19.5,1.9,75.9,48.9,0.0,60.8,7.0,0.0
50.9,0.7,75.0,55.0,0.0,63.5,5.1,0.001
49.9,1.5,77.0,55.0,0.0,63.7,6.0,0.001
50.9,1.2,68.0,57.9,0.0,60.4,7.0,0.0
47.0,1.6,64.0,54.0,0.0,59.1,5.1,0.0
44.9,1.3,68.0,51.1,0.0,58.3,5.1,0.0
44.1,2.3,68.0,55.0,0.0,59.6,7.0,0.00025
45.3,1.4,79.0,53.1,0.0,64.5,6.0,0.000125
52.4,1.5,72.0,60.1,0.0,64.7,5.1,0.00046153846153846153
51.5,1.2,84.9,55.0,0.0,73.4,5.1,0.001
53.0,1.4,79.0,62.1,0.0,66.4,7.0,0.0006000000000000001
53.5,1.6,73.9,59.0,0.0,64.6,6.0,0.0
56.2,1.4,75.0,62.1,0.0,66.0,6.0,0.0
56.3,1.4,75.0,60.1,0.0,64.8,6.0,0.00010526315789473685
55.9,1.4,78.1,60.1,0.0,66.8,7.0,5.882352941176471e-05
55.8,1.3,78.1,60.1,0.0,68.0,5.1,0.0005714285714285715
54.8,1.5,78.1,60.1,0.0,67.2,7.0,0.0003333333333333333
53.8,2.1,78.1,62.1,0.0,66.7,5.1,5.555555555555556e-05
52.9,1.7,75.0,62.1,0.0,64.5,6.0,8.333333333333333e-05
50.1,1.4,75.0,62.1,0.0,66.2,7.0,0.00036363636363636367
46.6,2.2,75.0,57.9,0.0,67.3,8.9,0.0005
50.8,1.1,81.0,57.9,0.0,68.5,5.1,0.0007692307692307692
51.2,1.3,82.9,59.0,0.0,71.0,6.0,0.001
55.6,1.0,84.0,61.0,0.0,70.9,5.1,0.0006666666666666666
56.6,1.1,84.9,61.0,0.0,72.5,6.0,0.0006190476190476191
58.3,0.9,90.0,63.0,0.0,75.8,5.1,0.001
59.5,0.7,90.0,64.9,0.0,77.0,5.1,0.001
60.7,0.8,88.0,66.9,0.0,73.8,4.1,0.001
60.7,1.1,87.1,66.9,0.02,71.2,5.1,0.001
60.3,1.4,82.0,66.0,0.0,70.4,4.1,4.761904761904762e-05
59.2,1.6,78.1,63.0,0.0,68.1,5.1,0.00018181818181818183
58.3,1.3,82.0,63.0,0.0,69.1,6.0,0.00015789473684210527
57.4,1.0,82.0,62.1,0.0,68.4,6.0,0.00011111111111111112
57.9,1.9,81.0,62.1,0.0,69.4,7.0,0.0006315789473684211
56.5,1.8,81.0,62.1,0.0,67.4,6.0,5.555555555555556e-05
56.7,1.9,79.0,61.0,0.0,68.5,8.9,0.00075
57.9,0.7,81.0,61.0,0.0,70.3,5.1,0.0007058823529411765
59.9,0.7,81.0,63.0,0.0,72.0,4.1,0.0009285714285714287
61.2,1.0,81.0,64.9,0.0,72.3,5.1,0.0007647058823529412
61.3,0.8,81.0,66.0,0.0,72.5,4.1,0.000625
60.6,0.8,81.0,66.0,0.0,71.5,4.1,0.001
60.8,1.2,81.0,66.0,0.0,72.7,5.1,4.545454545454546e-05
60.8,0.8,82.9,64.0,0.0,70.6,6.0,0.00023529411764705883
60.4,1.0,82.9,64.0,0.0,70.7,5.1,0.0004285714285714286
59.7,1.2,81.0,64.0,0.0,70.8,5.1,0.0006000000000000001
58.0,1.0,81.0,62.1,0.0,68.6,5.1,0.0008666666666666667
58.7,1.2,81.0,62.1,0.0,70.0,5.1,0.0002631578947368421
61.1,1.1,84.0,64.9,0.0,73.3,5.1,0.0008
62.9,1.0,86.0,68.0,0.0,76.0,5.1,0.0011111111111111111
61.6,1.1,86.0,68.0,0.0,75.6,7.0,0.001
62.8,1.3,86.0,68.0,0.0,74.5,6.0,0.001
63.6,1.3,82.9,69.1,0.0,73.1,7.0,0.0006315789473684211
63.0,0.9,84.9,66.9,0.1,74.4,4.1,0.0004347826086956522
62.9,1.7,84.9,66.9,0.0,74.8,5.1,0.0006000000000000001
61.4,1.7,84.0,66.9,0.0,73.0,6.0,0.001
61.5,1.5,84.9,66.0,0.0,73.1,5.1,0.0009090909090909091
61.2,1.8,88.0,66.0,0.0,74.6,6.0,0.0006000000000000001
59.7,1.1,88.0,66.9,0.0,76.9,7.0,0.0008888888888888889
60.0,1.4,87.1,68.0,0.0,75.7,6.0,0.0007619047619047619
61.2,1.0,90.0,68.0,0.0,75.7,5.1,0.001
61.2,1.2,90.0,68.0,0.0,76.3,4.1,0.0010434782608695653
63.1,0.9,87.1,69.1,0.0,75.3,4.1,0.0010476190476190477
62.0,0.8,86.0,66.9,0.0,72.5,5.1,0.000625
61.4,1.6,82.9,66.9,0.0,71.9,5.1,0.000375
57.8,0.9,91.9,64.0,0.0,74.7,6.0,0.0011666666666666668
59.6,1.5,89.1,64.9,0.0,73.3,7.0,0.001
60.7,0.4,84.9,66.9,0.0,74.2,4.1,0.001
60.6,1.2,82.9,66.9,0.0,72.2,7.0,0.001
60.6,1.5,80.1,66.2,0.0,72.2,4.1,0.001
60.6,1.1,86.0,66.0,0.0,72.8,6.0,0.00125
60.8,1.4,86.0,64.0,0.0,72.2,5.1,0.001
60.0,1.1,89.1,64.0,0.0,74.2,4.1,0.001
58.2,0.7,91.9,66.0,0.0,78.1,5.1,0.0011666666666666668
58.5,0.9,91.9,69.1,0.0,77.5,5.1,0.001
61.7,1.4,90.0,68.0,0.0,75.2,6.0,0.001
60.4,0.9,88.0,66.9,0.0,74.2,5.1,0.001
61.2,0.7,88.0,66.9,0.0,76.4,4.1,0.0010833333333333335
64.2,1.3,89.1,69.1,0.0,75.2,6.0,0.001
63.4,1.4,86.0,70.0,0.0,73.6,4.1,0.001
61.3,1.3,79.0,66.9,0.0,71.8,6.0,0.001
60.3,1.6,79.0,66.0,0.0,70.7,5.1,0.001
60.6,0.8,77.0,64.9,0.0,69.1,4.1,0.001
59.1,1.3,75.9,64.0,0.0,68.8,6.0,0.0007083333333333334
58.3,1.6,77.0,63.0,0.0,68.3,7.0,0.0005789473684210526
59.0,1.4,78.1,61.0,0.0,68.9,5.1,0.0008333333333333334
59.9,1.2,82.9,61.0,0.0,70.3,4.1,0.000625
58.2,1.3,91.0,63.0,0.0,74.0,7.0,0.001
58.2,0.9,91.0,62.1,0.0,72.7,5.1,0.001
60.0,1.1,84.9,60.1,0.0,69.5,7.0,0.001
60.3,1.1,81.0,60.1,0.0,68.7,4.1,0.0008333333333333334
60.8,1.5,81.0,61.0,0.0,69.2,5.1,0.0009583333333333333
60.0,1.0,81.0,63.0,0.0,68.2,5.1,0.0008333333333333334
60.2,1.0,77.0,64.0,0.0,69.9,4.1,0.0005416666666666668
59.6,0.9,77.0,64.9,0.0,69.2,6.0,8.695652173913044e-05
59.3,1.6,77.0,63.0,0.0,67.6,6.0,0.000125
56.9,1.5,88.0,61.0,0.0,71.7,7.0,0.0007083333333333334
53.7,1.1,93.9,61.0,0.0,74.7,7.0,0.0009166666666666666
61.0,1.2,93.9,62.1,0.0,75.0,5.1,0.0009166666666666666
63.9,0.8,86.0,66.9,0.0,74.1,6.0,0.0008333333333333334
63.1,1.1,84.0,64.9,0.0,71.2,6.0,0.0007500000000000001
61.7,1.8,89.1,64.0,0.0,72.3,6.0,0.000625
61.3,1.5,89.1,64.0,0.0,72.4,4.1,0.0007916666666666666
59.7,1.2,88.0,64.9,0.01,74.9,6.0,0.001
59.4,0.9,88.0,63.0,0.0,72.1,4.1,0.001090909090909091
57.3,1.2,84.9,59.0,0.0,67.6,5.1,0.0008260869565217391
56.5,0.8,78.1,57.0,0.0,65.5,5.1,0.0004583333333333333
58.0,1.5,80.1,57.0,0.0,66.6,6.0,0.00037500000000000006
56.1,1.3,75.9,61.0,0.0,65.2,5.1,0.00020833333333333335
55.8,1.2,75.0,60.1,0.0,65.5,4.1,0.00026086956521739134
55.1,1.7,75.0,59.0,0.0,64.9,6.0,8.695652173913044e-05
56.5,1.2,75.9,59.0,0.0,65.4,7.0,0.0002916666666666667
58.4,0.6,84.0,59.0,0.0,69.2,5.1,0.0006086956521739131
60.3,1.1,93.9,62.1,0.0,75.0,5.1,0.0007619047619047619
58.7,0.6,93.9,64.0,0.0,75.2,5.1,0.0007272727272727273
58.1,0.5,88.0,63.0,0.0,71.3,4.1,0.0009583333333333333
57.8,0.9,81.0,60.1,0.0,65.7,6.0,0.0004583333333333333
58.6,1.6,75.9,60.1,0.0,66.5,7.0,0.0004166666666666667
57.9,1.4,73.9,61.0,0.0,64.5,5.1,0.0
57.4,0.9,69.1,63.0,0.0,64.5,5.1,0.0
57.7,0.7,71.1,62.6,0.0,66.0,6.0,0.0005
56.4,1.5,73.0,59.0,0.0,65.6,6.0,0.00016666666666666666
53.0,1.0,86.0,57.9,0.0,69.5,6.0,0.0002916666666666667
45.7,0.9,90.0,57.9,0.0,72.0,5.1,0.000782608695652174
50.5,1.1,90.0,57.9,0.0,72.8,6.0,0.0007500000000000001
45.2,0.5,93.0,57.9,0.0,75.3,2.9,0.0007500000000000001
49.3,0.8,93.0,61.0,0.0,73.7,4.1,0.001
58.4,1.5,86.0,66.0,0.12,71.7,5.1,0.0002916666666666667
59.5,1.2,81.0,62.1,0.02,66.7,5.1,4.1666666666666665e-05
58.6,0.7,73.9,62.1,0.0,65.9,4.1,0.00019047619047619048
56.7,0.9,71.1,62.1,0.01,65.1,6.0,8.333333333333333e-05
52.0,1.2,71.1,55.9,0.0,63.2,5.1,0.00020833333333333335
50.5,0.5,79.0,55.0,0.0,65.4,4.1,0.0004347826086956522
53.6,1.6,79.0,55.0,0.0,64.3,7.0,0.0003333333333333333
22.9,4.1,73.0,57.0,0.0,63.8,9.9,0.0
30.3,1.2,73.0,51.1,0.0,61.3,6.0,0.00020833333333333335
39.5,1.1,75.9,51.1,0.0,62.6,6.0,0.0005
36.7,0.7,88.0,52.0,0.0,68.0,7.0,0.0005416666666666668
30.0,1.2,88.0,55.0,0.0,71.7,5.1,0.0005
41.7,1.5,87.1,54.0,0.0,65.5,8.9,0.0007500000000000001
52.9,1.4,75.0,54.0,0.02,61.8,6.0,0.0
47.2,1.4,69.1,53.1,0.02,60.3,4.1,0.000125
49.4,1.3,71.1,53.1,0.0,60.8,5.1,0.00025
48.6,0.9,75.9,52.0,0.0,62.4,5.1,0.00025
54.4,0.8,75.9,52.0,0.0,61.2,5.1,0.000125
57.1,2.1,69.1,57.0,0.04,63.0,6.0,0.0
54.7,0.5,71.1,59.0,0.01,62.9,4.1,0.0
56.1,2.3,71.1,57.0,0.0,60.0,7.0,0.0
50.4,0.8,70.0,50.0,0.49,57.7,6.0,0.0
45.0,0.6,82.0,50.0,0.0,63.8,4.1,8.333333333333333e-05
46.0,0.7,88.0,52.0,0.0,69.8,6.0,0.00045000000000000004
48.0,0.7,88.0,57.9,0.0,71.1,4.1,0.0008695652173913044
56.6,0.7,84.9,57.9,0.0,63.6,5.1,0.00020833333333333335
53.9,0.7,71.1,57.9,0.0,62.1,4.1,0.0
53.4,0.5,68.0,55.0,0.0,60.0,7.0,0.00020833333333333335
54.2,0.4,68.0,54.0,0.0,59.0,4.1,4.1666666666666665e-05
55.4,1.1,71.1,54.0,0.0,60.9,6.0,0.00020833333333333335
55.6,0.5,71.1,55.9,0.0,61.2,4.1,0.0
55.7,0.6,72.0,55.9,0.0,61.7,4.1,0.00020833333333333335
54.2,1.2,72.0,55.9,0.0,59.8,6.0,0.0
52.7,1.5,69.1,55.0,0.0,58.0,4.1,0.0
52.1,1.3,69.1,54.0,0.0,59.3,5.1,0.0
52.6,1.3,69.1,55.0,0.0,60.0,7.0,0.0
54.4,1.3,73.9,55.0,0.0,62.8,4.1,0.0
48.7,0.3,84.9,55.9,0.0,67.3,5.1,0.00016666666666666666
45.0,0.2,90.0,55.9,0.0,71.8,4.1,0.0004583333333333333
39.2,1.3,90.0,57.9,0.0,74.5,4.1,0.00030434782608695655
41.0,0.6,90.0,55.9,0.0,70.3,4.1,0.00018181818181818183
45.5,0.7,89.1,55.9,0.0,67.3,5.1,0.0005
53.9,0.8,81.0,55.9,0.0,59.7,4.1,0.00027272727272727274
51.7,1.3,68.0,55.9,0.0,59.9,5.1,0.0
52.8,0.9,68.0,52.0,0.0,57.8,5.1,0.00016666666666666666
53.1,0.4,66.9,52.0,0.0,59.2,4.1,8.695652173913044e-05
52.2,0.9,66.9,55.9,0.0,58.7,4.1,0.0
43.7,0.6,84.0,50.0,0.0,63.0,5.1,0.0
25.2,0.9,84.0,50.0,0.0,66.8,4.1,4.347826086956522e-05
38.1,0.1,82.9,53.1,0.0,66.2,2.9,0.0005833333333333334
50.4,1.1,73.9,52.0,0.0,61.3,6.0,8.333333333333333e-05
30.6,0.9,75.9,46.9,0.0,61.9,6.0,8.695652173913044e-05
21.2,0.6,75.9,46.9,0.0,60.0,2.9,0.00020833333333333335
25.4,0.7,77.0,46.9,0.0,61.8,5.1,0.0003181818181818182
37.9,0.7,77.0,48.9,0.0,60.7,2.9,0.000625
45.0,0.5,75.9,48.9,0.0,61.0,2.9,0.0005652173913043479
50.3,0.2,75.9,48.9,0.0,58.1,4.1,0.0008695652173913044
51.8,0.0,73.0,48.9,0.0,57.7,4.1,0.0007391304347826087
52.3,0.5,73.0,48.9,0.0,55.4,5.1,0.0
49.9,0.6,63.0,51.1,0.0,56.6,5.1,0.0
49.9,0.7,64.0,53.1,0.0,57.0,5.1,0.0
50.8,1.0,64.9,53.1,0.0,55.8,2.9,0.0
49.3,0.1,66.9,46.9,0.0,55.7,2.9,0.00016666666666666666
51.0,1.9,66.9,46.9,0.0,59.3,6.0,0.0
50.2,0.7,66.0,50.0,0.01,57.3,5.1,0.0
52.2,1.5,66.0,50.0,0.0,57.6,6.0,0.0
41.4,1.2,62.1,46.0,0.12,54.3,5.1,0.0
34.9,1.0,66.9,46.0,0.0,54.8,5.1,0.0
33.8,0.8,66.9,43.0,0.0,53.4,2.9,4.545454545454546e-05
43.7,1.5,64.0,43.0,0.0,52.9,6.0,4.1666666666666665e-05
50.1,4.0,59.0,46.9,0.51,54.8,13.0,0.0
36.7,1.0,57.9,39.0,1.68,46.0,6.0,0.0
37.0,0.6,57.9,39.0,0.0,48.3,2.9,0.0
43.5,0.8,66.0,39.9,0.03,53.8,4.1,4.1666666666666665e-05
32.7,0.4,69.1,42.1,0.0,53.7,4.1,4.1666666666666665e-05
32.4,1.2,69.1,42.1,0.0,54.0,6.0,0.000125
37.9,0.0,66.0,41.0,0.0,51.1,999.9,0.00016666666666666666
39.9,0.1,69.1,41.0,0.0,56.7,2.9,0.0
40.3,0.1,69.1,46.9,0.0,55.1,2.9,0.0004583333333333333
48.0,2.3,64.0,46.9,0.01,56.0,8.0,0.0002916666666666667
51.3,4.3,61.0,52.0,1.74,55.2,11.1,0.0
48.7,1.0,61.0,51.1,0.2,53.8,4.1,0.0
43.8,0.7,57.0,44.1,0.54,51.3,6.0,0.0
40.3,1.2,59.0,42.1,0.07,48.9,4.1,0.0
43.3,0.7,55.0,42.1,0.24,49.2,7.0,0.0
41.7,2.6,55.0,42.1,0.01,48.9,7.0,0.0
49.5,5.2,55.0,46.0,2.42,51.7,9.9,0.0
48.9,1.7,59.0,45.0,1.88,52.9,6.0,0.0
21.1,3.2,64.9,39.0,0.0,51.4,7.0,0.00165625
22.0,4.3,64.9,39.0,0.0,50.8,9.9,0.0005416666666666668
23.0,2.9,64.0,39.0,0.0,50.1,7.0,0.0012083333333333334
24.3,3.2,69.1,39.0,0.0,52.9,7.0,0.0014222222222222223
26.2,4.2,71.1,41.0,0.0,56.0,8.0,0.002
25.4,3.0,71.1,41.0,0.0,56.2,8.0,0.0018723404255319147
21.1,3.6,71.1,41.0,0.0,56.1,7.0,0.001958333333333333
22.0,3.9,71.1,43.0,0.0,56.1,7.0,0.0021063829787234044
22.4,5.1,68.0,41.0,0.0,54.1,14.0,0.001553191489361702
19.3,3.4,68.0,39.9,0.0,54.4,9.9,0.0009000000000000001
20.2,5.7,66.9,39.9,0.0,55.5,14.0,0.0012790697674418606
17.4,2.7,66.9,39.0,0.0,53.7,8.0,0.0012391304347826087
15.3,3.3,66.9,37.9,0.0,51.7,8.0,0.0014444444444444446
16.6,3.7,72.0,37.9,0.0,55.0,7.0,0.002128205128205128
22.9,2.1,79.0,42.1,0.0,59.9,6.0,0.0021458333333333334
18.0,3.8,79.0,44.1,0.0,60.9,8.0,0.001931818181818182
18.2,1.8,77.0,44.1,0.0,60.7,5.1,0.0017916666666666669
13.6,3.7,77.0,44.1,0.0,58.3,9.9,0.00153125
30.2,6.2,71.1,45.0,0.0,62.8,15.9,0.00125
47.4,5.7,73.0,55.0,0.0,61.1,9.9,0.00016666666666666666
44.3,5.3,68.0,55.0,0.0,59.7,8.9,0.0
35.6,6.0,82.0,57.9,0.0,67.8,17.1,0.000375
25.1,4.3,75.0,46.9,0.0,58.6,15.0,0.000125
23.5,7.1,72.0,44.1,0.0,58.8,18.1,0.001
15.5,8.6,72.0,45.0,0.0,57.8,25.1,0.0
-0.1,6.1,70.0,39.0,0.0,55.3,14.0,0.00045714285714285713
16.0,6.3,79.0,39.0,0.0,62.9,15.0,0.0005625000000000001
25.7,6.4,93.9,64.0,0.0,81.0,19.0,0.0
17.8,5.4,93.9,62.1,0.0,79.8,12.0,7.692307692307693e-05
31.9,5.9,91.9,64.9,0.0,79.0,12.0,0.0
30.4,6.8,91.0,64.0,0.0,77.3,15.0,0.00025
27.0,9.3,88.0,64.0,0.0,75.7,15.9,0.0
35.9,8.5,80.1,59.0,0.0,67.3,18.1,0.0
33.4,6.7,80.1,57.0,0.01,67.7,28.0,0.0
32.1,8.0,93.9,66.9,0.0,78.7,15.9,0.0
18.3,5.4,96.1,64.0,0.0,83.1,8.9,0.0
34.0,6.3,106.0,78.1,0.0,93.2,13.0,0.00027272727272727274
33.2,6.8,106.0,80.1,0.0,93.9,15.9,0.00011111111111111112
28.6,8.6,108.0,81.0,0.0,94.7,17.1,0.0006666666666666666
26.7,8.6,108.0,80.1,0.0,95.1,17.1,0.00018518518518518518
29.7,7.9,108.0,77.0,0.0,93.0,15.9,2.777777777777778e-05
22.9,8.4,106.0,73.9,0.0,90.0,20.0,0.00010344827586206896
26.0,7.8,104.0,73.9,0.0,88.2,19.0,0.00015000000000000001
30.3,5.6,102.9,75.9,0.0,90.5,11.1,0.0004375
20.1,5.6,104.0,75.9,0.0,90.4,11.1,0.00023076923076923076
15.0,4.5,109.9,75.0,0.0,92.1,9.9,0.0005833333333333334
19.9,5.1,113.0,75.0,0.0,96.8,15.0,0.00035294117647058826
29.0,6.2,113.0,79.0,0.0,99.9,14.0,0.00039473684210526315
35.4,4.9,115.0,82.0,0.0,101.0,12.0,0.0006785714285714286
40.9,5.3,115.0,84.9,0.0,103.4,12.0,0.001
43.1,7.9,118.0,90.0,0.0,104.8,18.1,0.0005
41.6,6.7,118.0,91.0,0.0,105.3,11.1,0.0005
45.1,7.5,117.0,91.0,0.0,104.5,15.9,0.0005238095238095238
47.7,9.6,116.1,89.1,0.0,103.6,21.0,0.0005227272727272727
50.0,10.4,115.0,88.0,0.0,99.0,21.0,0.00034210526315789477
49.2,7.8,109.9,87.1,0.0,99.1,18.1,0.0003333333333333333
55.7,8.9,109.9,78.1,0.0,90.2,15.9,5.2631578947368424e-05
61.9,4.4,104.0,77.0,0.17,87.9,8.0,0.0002
52.9,6.1,107.1,77.0,0.0,95.1,14.0,0.0005
37.2,6.1,108.0,82.9,0.0,96.7,11.1,0.0005588235294117647
39.3,4.5,113.0,84.9,0.0,100.2,8.9,0.0006071428571428572
44.3,8.9,113.0,84.9,0.0,101.1,14.0,0.00041176470588235296
50.8,9.1,109.0,86.0,0.0,96.3,15.9,0.0015517241379310344
53.1,8.1,106.0,86.0,0.0,96.8,17.1,0.0005
57.3,6.0,107.1,84.9,0.0,94.1,19.0,0.0004772727272727273
59.5,5.3,107.1,84.9,0.0,96.1,22.9,0.00022222222222222223
60.3,5.9,107.1,88.0,0.0,96.2,15.0,0.0002619047619047619
68.1,6.3,107.1,79.0,0.26,88.2,28.9,0.0001
62.5,5.7,107.1,79.0,0.0,96.2,11.1,0.0005277777777777777
49.5,6.3,111.0,89.1,0.0,99.4,13.0,0.0005499999999999999
48.1,5.5,111.0,88.0,0.0,99.7,15.0,0.0004
57.4,4.8,111.9,88.0,0.0,101.6,9.9,0.0005
